original	corrected	count
simalinden	şimalinden	3
esikagass	eşikagass	3
müs'irdi	muş'ırdı	3
Şiräbäd	Şirabad	3
simaline	şimaline	3
sikäyete	şikayete	3
hodbinligini	hodbınlıgını	3
Karlik	Karlık	3
Fäzleddin	Fazleddin	3
garbinda	garbında	3
Hüda'nin	Hüda'nın	3
Karlik'a	Karlık'a	3
cikarttam	çıkarttam	3
Häkiyan'dan	Hakiyan'dan	3
Käfirun'a	Kâfirun'a	3
nizâmi	nizami	3
kivrila	kıvrıla	3
istikbäle	istikbale	3
Egikagass	Eğikagass	3
Fäzileddin	Fazıleddin	3
Käfirun'da	Kâfirun'da	3
tarafindali	tarafındalı	2
kapagin	kapağın	2
kaybolmasin	kaybolmasın	2
yapistirarak	yapıştırarak	2
kägitlara	kağıtlara	2
mektuplarinin	mektuplarının	2
gocirmeye	göçirmeye	2
kullandig	kullandıg	2
Käinatta	Kainatta	2
söyledigimden	söylediğimden	2
cimenligin	çimenligin	2
gerilmis	gerilmiş	2
bagkalarinun	bağkalarınun	2
Çigerin'den	Ciğerin'den	2
hikäyelerini	hikayelerini	2
vekäletinde	vekaletinde	2
bulmadim	bulmadım	2
gidemeyecegiz	gidemeyeceğiz	2
yattik	yattık	2
tegyi	teğyi	2
bilmediginden	bilmediğinden	2
Kirgz	Kırgz	2
Inandik	İnandık	2
tebaiyyeten	tebaıyyeten	2
yardimes	yardımes	2
hazurladigum	hazurladıgum	2
yazilmug	yazılmug	2
yavrularumiza	yavrularumıza	2
Kâmil'den	Kamil'den	2
dolaştim	dolaştım	2
Çanki	Cankı	2
perestis	perestiş	2
Fiser	Fişer	2
yazsin	yazsın	2
SaatDakika	Saatdakıka	2
eglendirir	eğlendirir	2
buyursaniz	buyursanız	2
satirla	satırla	2
simendiferle	şimendiferle	2
tegvikle	teğvikle	2
seyretmis	seyretmiş	2
toplandiktan	toplandıktan	2
darima	darıma	2
hatarmdadir	hatarmdadır	2
hissiyatami	hissiyatamı	2
mütehassil	mütehassıl	2
yazdikça	yazdıkça	2
bastaki	baştaki	2
edemeyecegiz	edemeyeceğiz	2
Letyonyief	Letyonyıef	2
ümidvär	ümidvar	2
istenildigi	istenildiği	2
çalşiyorum	çalşıyorum	2
komnist	komnıst	2
yiyecegimi	yiyeceğimi	2
sevinecegim	sevineceğim	2
olduklarint	olduklarınt	2
yapayalnuzim	yapayalnuzım	2
Ivanovic	İvanoviç	2
Arbatsi	Arbatsı	2
hissettigimden	hissettiğimden	2
sikacak	sıkacak	2
yakacagim	yakacagım	2
tafsilât	tafsilat	2
Kantorovig	Kantorovıg	2
istodikleri	istodıkleri	2
aldiklan	aldıklan	2
serrinden	şerrinden	2
hazarladigum	hazarladıgum	2
ayrlik	ayrlık	2
parçalarcasina	parçalarcasına	2
etmedigim	etmediğim	2
Müslümanlar'in	Müslümanlar'ın	2
yazdrdim	yazdrdım	2
tuhafima	tuhafıma	2
Fransizlar'in	Fransızlar'ın	2
zannettigimi	zannettiğimi	2
sönecegini	sonecegini	2
taraftardir	taraftardır	2
Istediklerine	İstediklerine	2
vizur	vızur	2
namazinda	namazında	2
tarafinuzs	tarafınuzs	2
nizamnâmesini	nizamnamesini	2
Siklanski	Sıklanskı	2
anlagtik	anlagtık	2
kapadim	kapadım	2
zarfinu	zarfınu	2
ihtilälde	ihtilalde	2
dagildik	dağıldık	2
telgrafina	telgrafına	2
zaptetmis	zaptetmiş	2
cür'etli	cur'etli	2
ayaklandirmak	ayaklandırmak	2
yaptiklar	yaptıklar	2
Zähid	Zahid	2
açmadim	açmadım	2
Kämil'in	Kamil'in	2
berabermis	berabermiş	2
zannim	zannım	2
parçalarim	parçalarım	2
tuyin	tüyin	2
sevketmemesini	şevketmemesini	2
ayridak	ayrıdak	2
gonderdiklerini	gönderdiklerini	2
olmadiguu	olmadıguu	2
ayridik	ayrıdık	2
kalmadigin	kalmadığın	2
ahndig	ahndıg	2
Vorogilof	Vorogılof	2
Arzivi	Arzıvı	2
degişmem	değişmem	2
istemedigimizi	istemediğimizi	2
söylemedigini	söylemediğini	2
çaligyoruz	çalıgyoruz	2
tesyi	teşyi	2
koldik	koldık	2
leventsalicerdi	leventsalıcerdi	2
Kazaklar'in	Kazaklar'ın	2
tarafint	tarafınt	2
maglübiyetinden	mağlubiyetinden	2
Duhânizade	Duhanizade	2
kasasina	kasasına	2
bulunsaydim	bulunsaydım	2
yavrulariman	yavrularıman	2
kalmi	kalmı	2
yaptardim	yaptardım	2
hayrdir	hayrdır	2
görmedigimi	görmediğimi	2
zimsa	zımsa	2
vasitastyla	vasıtastyla	2
Arsigi	Arşıgı	2
isliyorum	işliyorum	2
asilz	asılz	2
alamadilar	alamadılar	2
Kirm'da	Kırm'da	2
yazmigsin	yazmıgsın	2
siklmazsan	sıklmazsan	2
yoldadir	yoldadır	2
yazmigtum	yazmıgtum	2
Başkird	Başkırd	2
kenarndaki	kenarndakı	2
kopardim	kopardım	2
sevinmis	sevinmiş	2
çikp	çıkp	2
sararmis	sararmış	2
Unutacaktim	Unutacaktım	2
doyamiyorum	doyamıyorum	2
saşarsin	şaşarsın	2
pişmig	pismig	2
gezdigi	gezdiği	2
saldim	saldım	2
postasim	postasım	2
fotografimizs	fotoğrafımızs	2
kargaklik	kargaklık	2
müs'irdir	muş'ırdır	2
çalsabilmek	çalsabılmek	2
Yunanlilar'n	Yunanlılar'n	2
Yavrularumizs	Yavrularumızs	2
Yunanlilar'dan	Yunanlılar'dan	2
Arsi	Arşı	2
yolundadir	yolundadır	2
Mayis'a	Mayıs'a	2
bulvarin	bulvarın	2
ayrldim	ayrldım	2
cigneniyor	çiğneniyor	2
savmig	savmıg	2
Lamartin'in	Lamartın'ın	2
bildirecegini	bildireceğini	2
sişmanca	şişmanca	2
Saliverdi	Salıverdi	2
istikrazin	istikrazın	2
kaldirdilar	kaldırdılar	2
vesâireden	vesaireden	2
isinmaya	ısınmaya	2
bulunmasin	bulunmasın	2
yaklagtim	yaklagtım	2
adameagiz	adameagız	2
Filoranski	Filoranskı	2
Gennari	Gennarı	2
kararlastardik	kararlaştardık	2
sikilmadan	sıkılmadan	2
kolamadim	kolamadım	2
fotograflarinu	fotoğraflarınu	2
Yavrulanmi	Yavrulanmı	2
yazdimdh	yazdımdh	2
ugradigam	uğradıgam	2
Argioi	Argıoı	2
Seyahatnâmesi'ni	Seyahatnamesi'ni	2
ögretiyor	öğretiyor	2
leventsaliverdi	leventsalıverdi	2
tindan	tından	2
söylodim	söylodım	2
hazırladim	hazırladım	2
olduklarim	olduklarım	2
cekileceklerini	çekileceklerini	2
bahsediyorlardi	bahsediyorlardı	2
Arsici	Arşıcı	2
çekmigler	cekmigler	2
mükrim	mukrım	2
Sâbirean	Sabirean	2
zannimea	zannımea	2
hakkondaki	hakkondakı	2
postasina	postasına	2
hazrladim	hazrladım	2
opmeyi	öpmeyi	2
Semiluki	Şemilukı	2
Gunaris	Gunarıs	2
ögrendigine	öğrendiğine	2
simalde	şimalde	2
Argii	Argıı	2
yalnuzim	yalnuzım	2
Kilkis	Kılkış	2
postasiyla	postasıyla	2
kazdirmak	kazdırmak	2
Liman'in	Liman'ın	2
Yavrularimu	Yavrularımu	2
arslanim	arslanım	2
Ingilizler'le	İngilizler'le	2
taraftandir	taraftandır	2
Agivi	Ağıvı	2
kolmasi	kolması	2
Teshilät	Teshilat	2
defadir	defadır	2
varmadi	varmadı	2
kaçtigindan	kaçtığından	2
sifreleri	şifreleri	2
sifreler	şifreler	2
sikaldh	şikaldh	2
yazilt	yazılt	2
yodik	yodık	2
hesabin	hesabın	2
ismarlarim	ismarlarım	2
hazurlandik	hazurlandık	2
yavrularima	yavrularıma	2
alsaydim	alsaydım	2
odamiza	odamıza	2
Basmacilar'a	Basmacılar'a	2
kerpic	kerpiç	2
Buharakäri	Buharakärı	2
aralarndaki	aralarndakı	2
Maksumi	Maksumı	2
Teçrins	Tecrins	2
tegvike	teğvike	2
Torkistan	Torkıstan	2
hepaine	hepaıne	2
Turkistan'dan	Türkistan'dan	2
sarkin	şarkın	2
söylodi	söylodı	2
kâmileyi	kamileyi	2
Düsenbe'nin	Düşenbe'nin	2
gelemeyecegini	gelemeyeceğini	2
Ekäbir	Ekabir	2
kararlasturdik	kararlaşturdık	2
kucaklagtik	kucaklagtık	2
liçin	lıcın	2
utandirmasin	utandırmasın	2
anladiklarndan	anladıklarndan	2
anladigumiza	anladıgumıza	2
eteginde	eteğinde	2
sarkndaki	şarkndakı	2
mes'udiyet	mes'udıyet	2
desimetre	deşimetre	2
yildizh	yıldızh	2
Sirâbäd	Şirabad	2
çagurdik	çağurdık	2
säyledi	sayledi	2
silählarnu	silahlarnu	2
yavrularimin	yavrularımın	2
Esikagast	Eşikagast	2
sarmaştik	sarmaştık	2
bütin	butın	2
Işabagi	İsabagı	2
Kuşlagi'na	Kuşlagı'na	2
Lakaylar'in	Lakaylar'ın	2
silählan	silahlan	2
silte	şilte	2
Abdulkaim	Abdülkaım	2
yavrularims	yavrularıms	2
çagrdim	çağrdım	2
Ibeahim	Ibeahım	2
olunmasina	olunmasına	2
oderim	öderim	2
kagodi	kagodı	2
Garim'e	Garım'e	2
azâbin	azabın	2
silähl	silahl	2
kaşlagin	kaşlagın	2
Danyal'in	Danyal'ın	2
geliyorlarmıs	geliyorlarmış	2
Tirmiz	Tırmız	2
Yatsidan	Yatsıdan	2
yavrularumin	yavrularumın	2
arslancigm	arslancıgm	2
Siräbäd	Şirabad	2
çarpayorlardi	çarpayorlardı	2
Buharaida	Buharaıda	2
arslancigum!	arslancıgum!	2
sarlip	şarlıp	2
Göktas'taki	Göktaş'takı	2
Siräb	Sırab	2
dermansiz	dermansız	2
yazmayacagim	yazmayacağım	2
Kaşlag'nin	Kaşlag'nın	2
Düsenbe'deki	Düşenbe'deki	2
kisrak	kısrak	2
sikäyetle	şikâyetle	2
cikarttim	çıkarttım	2
omuzlarinin	omuzlarının	2
Känunsâni	Kanunsani	2
eümlenizi	eumlenizi	2
Işan'in	İsan'ın	2
Kislagr'ndan	Kışlagr'ndan	2
kovaladik	kovaladık	2
Podigahumuz	Podıgahumuz	2
Känunsani	Kanunsani	2
gimalinde	ğımalınde	2
Isan'in	İsan'ın	2
Rustar'in	Rustar'ın	2
yatsi	yatsı	2
Rahti'ye	Rahtı'ye	2
tüfegiyle	tüfeğiyle	2
Rahtide	Rahtıde	2
peslinden	peşlinden	2
Kislag	Kışlag	2
Yavrularimla	Yavrularımla	2
cikarttum	çıkarttum	2
Karakollarmiz	Karakollarmız	2
Binbaşinun	Binbaşınun	2
simale	şimale	2
Dinav'da	Dınav'da	2
sikalyor	şikalyor	2
mihmanhanede	mıhmanhanede	2
Karadag'daki	Karadağ'dakı	2
yeşermis	yesermis	2
bezenmis	bezenmiş	2
serpilmis	serpilmiş	2
Hâkiyan	Hakiyan	2
kayaliklar	kayalıklar	2
atlandim	atlandım	2
Cilligol	Çilligöl	2
Kafirun'a	Kâfirun'a	2
yazdirdim	yazdırdım	2
karakollari	karakolları	2
Sahcerdi	Şahcerdi	2
mihman	mıhman	2
Avlad'daki	Avlad'dakı	2
Karhik'a	Karhık'a	2
Mirgadi	Mirgadı	2
Hâkiyan'a	Hakiyan'a	2
kâmileye	kamileye	2
Sirab	Sırab	2
Ibrahim'den	İbrahim'den	2
Tirmiz'den	Tırmız'den	2
oturmaktadir	oturmaktadır	2
Şiräbäd'dan	Şirabad'dan	2
günderdigi	gunderdigi	2
Esikagas	Eşikagas	2
Argivi	Arşivi	1
Basmacs	Basmacı	1
yakunundaki	yakınındaki	1
qua	qui	1
Arsivi	Arşivi	1
amail	nail	1
gai	gü	1
Arig	Ariş	1
Ärsivi	Arşivi	1
Agigi	Açığı	1
gmai	ğini	1
amgi	İngi	1
Yayinlayan	Yayınlayan	1
Bardakcı	Bardakçı	1
Eriver	Enver	1
gnail	gnaıl	1
KULTÜR	KÜLTÜR	1
tasarumu	tasarımı	1
Basam	Basım	1
Basks	Baskı	1
fotograf	fotoğraf	1
Sultanà	Sultana	1
Birincl	Birinci	1
Narie	Marie	1
Agustos	Ağustos	1
gorünmektedir	görünmektedir	1
Kazl	Kazı	1
kullandugs	kullandığı	1
geklindeki	şeklindeki	1
yalilarundo	yalılarundo	1
fotagrafi	fotagrafı	1
kapallardaki	kapallardakı	1
halda	Hilda	1
kitaban	kitabın	1
fotograflar	fotoğraflar	1
yazarn	yazarı	1
uni	üni	1
hicbir	hiçbir	1
bigimde	biçimde	1
Nocie	Nocıe	1
bolomi	bolomı	1
alantalar	alıntılar	1
olmaik	olmaık	1
nune	rine	1
mesana	mesini	1
ano	no	1
sauquansoi	sauquansoı	1
tranamitted	tranamıtted	1
electronie	electronıe	1
includimg	includımg	1
recurding	reçurdıng	1
imformation	ımformatıon	1
TURKIYE	TÜRKİYE	1
yazdiğ	yazdıg	1
Yaynlayan	Yayımlayan	1
IÇINDEKILER	İÇİNDEKİLER	1
hurla	hurma	1
yagadim	yaşadım	1
yapacagum	yapacağım	1
gey	şey	1
sirälmesin	sıralmesin	1
yolniz	yolnız	1
ayrilmasa	ayrılması	1
Daglari'nun	Dağları'nın	1
surasinda	sırasında	1
hanumi	hanım	1
sirasayla	sırasıyla	1
tüfeginden	tüfeğinden	1
yazildiklar	yazıldıklar	1
yeraliyor	yeralıyor	1
karşs	karşı	1
koymalaridır	koymalarıdır	1
etmigtim	etmiştim	1
sürglin	sürgün	1
başkalars	başkaları	1
vardur	vardır	1
etmedigi	etmediği	1
alms	almış	1
dogrultusunda	doğrultusunda	1
atilmi	atılım	1
Islâmi	İslami	1
giristigi	giriştiği	1
Imparatorlugu	İmparatorluğu	1
yaynladiğim	yaynladığım	1
yaçadiklars	yaçadıklars	1
bayali	bayalı	1
macerasunin	macerasunın	1
kasith	kasıtlı	1
kaynags	kaynağı	1
mektuplars	mektupları	1
savaşnda	savaşında	1
aradiga	aradığı	1
kasitstz	kasıtstz	1
çarpitmalan	çarpıtmalan	1
etmektodir	etmektodır	1
Yazdiklar	Yazdıklar	1
ugradigumiz	uğradıgumız	1
çabalarm	çabaları	1
almg	almış	1
hulyalarnmi	hülyalarnmı	1
kunkliklarns	künkliklarns	1
sonrasana	sonrasına	1
yazmistur	yazmıştır	1
Kirum'da	Kırım'da	1
kardegi	kardeşi	1
Kämil	Kamil	1
arasundaki	arasındaki	1
çahgtigr	cahgtıgr	1
yazdiklarndan	yazdıklarndan	1
evraka	evrakı	1
arasundadir	arasındadır	1
teşkiläta	teşkilata	1
gegirilmis	geçirilmiş	1
yayn	yayın	1
edilmiglerdir	edilmişlerdir	1
Paşa'run	Paşa'nın	1
mektuplarnun	mektupların	1
tamamu	tamamı	1
yayınlanmıs	yayınlanmış	1
olmaktadur	olmaktadır	1
torafindan	torafından	1
ulasmamig	ulaşmamıg	1
ulagabilen	ulagabılen	1
anlattigum	anlattığım	1
bahsettigi	bahsettiği	1
macerasin	macerasın	1
ayrntilanna	ayrntılanna	1
Once	Önce	1
genglik	gençlik	1
hayatanin	hayatının	1
dogumundan	doğumundan	1
Megrutiyet'in	Meşrutiyet'in	1
ilânsna	ilanına	1
almis	almış	1
hanimı	hanımı	1
yazmigtar	yazmıgtar	1
dänemini	danemini	1
nisanlilak	nişanlılak	1
Istikld!	İstikld!	1
Mäcodefesi	Macodefesi	1
Erdogan	Erdoğan	1
nsn	nin	1
iletigim	iletişim	1
Yaynlan	Yayınlan	1
hattà	hatta	1
sak	sık	1
mektuplarun	mektupların	1
sözettigi	sözettiği	1
Megrutiyet	Meşrutiyet	1
Kumandans	Kumandanı	1
bağs	bağı	1
olugmuştur	oluşmuştur	1
nişanlilgindan	nişanlılgından	1
Paşa'nan	Paşa'nın	1
tamamum	tanırım	1
yaymnladigum	yaymnladıgum	1
etmigti	etmişti	1
Ittihadçalar'dan	İttihadçalar'dan	1
postasindan	postasından	1
vefatandan	vefatından	1
kuzi	kızı	1
vefats	vefatı	1
Türkän	Türkan	1
yaynla	yayına	1
yazdigs	yazdığı	1
mektuplaran	mektupların	1
tamama	tamamı	1
verdigim	verdiğim	1
Mänih	Manlı	1
Hanioghu	Hanioğlu	1
Yayalan	Yayılan	1
gonderdigi	gönderdiği	1
bagka	başka	1
mektaplarin	mektapların	1
Tripofis	Tripofıs	1
Universiteleri'ndeki	Üniversiteleri'ndeki	1
mam	man	1
genig	geniş	1
dolaştig	dolaştıg	1
cografyanin	coğrafyanın	1
degizik	değizik	1
saglayacaktur	sağlayacaktır	1
yazalanlarin	yazalanların	1
anlagilmasam	anlagılmasam	1
Kosars	Koşan	1
Kurum'n	Kırım'ın	1
Ittihadg	İttihadg	1
Tarkiye'den	Tarkıye'den	1
baçansiz	bacansız	1
aylarn	ayları	1
arasu	arası	1
kapatalci	kapatalcı	1
hapiabaneden	hapıabaneden	1
Agustos'ta	Ağustos'ta	1
döndu	döndü	1
Bakii'den	Bakıı'den	1
gegti	geçti	1
Hazirwn	Hazırwn	1
aynid	aynıd	1
dogusuna	doğusuna	1
Hazar'in	Hazar'ın	1
goçti	göçti	1
Kosam	Koşan	1
ayribp	ayrıbp	1
Kosum	Koşum	1
bazs	bazı	1
Kuzal	Kızıl	1
karg	Kars	1
silähls	silahlı	1
devamh	devamlı	1
degistirdi	değiştirdi	1
LÄkaylar'in	Lakaylar'ın	1
Viläyeti'nde	Vilayeti'nde	1
yazmis	yazmış	1
olmustur	olmuştur	1
Baza	Bazı	1
hanimini	hanımın	1
çabasinun	çabasının	1
mektuplarndaki	mektuplarndakı	1
vasitasryla	vasıtasryla	1
sahsi	şahsi	1
başunda	başında	1
aläkadar	alakadar	1
anlattigs	anlattığı	1
altuna	altına	1
yazdiklarnda	yazdıklarnda	1
ayrintil	ayrıntıl	1
mektuplarmmim	mektuplarmmım	1
yaşlarinun	yaşlarınun	1
ayrintilarla	ayrıntılarla	1
mektuplarina	mektuplarına	1
çabasidar	çabasıdar	1
dedigim	dediğim	1
mektuplarimi	mektuplarını	1
dügünüyorum	düşünüyorum	1
bunlars	bunları	1
aksim	Akşin	1
bulunmug	bulunmuş	1
başlangiçtan	başlangıçtan	1
muhtira	muhtıra	1
yaptigins	yaptığını	1
mektuplarnim	mektupların	1
alnmis	alınmış	1
kaybolmamasini	kaybolmamasını	1
yapisturursan	yapısturursan	1
yapistirsin	yapıştırsın	1
yapraklarina	yapraklarına	1
kâgutlarin	kağutların	1
verdigimiz	verdiğimiz	1
tatla	tatlı	1
acisins	acısını	1
aynu	aynı	1
muhafazasini	muhafazasını	1
karirdik	karırdık	1
kagit	kağıt	1
bulamamis	bulamamış	1
baglamis	başlamış	1
arasim	arasın	1
edebildigi	edebildiği	1
kägitlardan	kağıtlardan	1
çuktig	çüktig	1
kenarlars	kenarları	1
kararmıs	kararmış	1
kaldig	kaldıg	1
eridigi	eridiği	1
silinmisti	silinmişti	1
Mektuplarnun	Mektupların	1
yapranmiş	yıpranmış	1
gruplarum	grupların	1
baza	bazı	1
yanls	yanlı	1
şeli	seli	1
gerektigini	gerektiğini	1
dügündügüm	düşündüğüm	1
okunamamasinin	okunamamasının	1
yazaldiklan	yazaldıklan	1
okuyamadigum	okuyamadıgum	1
eümlenin	eumlenin	1
Mektuplarn	Mektupları	1
konugmalarinda	konuşmalarında	1
yalindir	yalındır	1
Geçmig	Geçmiş	1
yazilmis	yazılmış	1
olmadiguna	olmadığını	1
kaldiracagina	kaldıracagına	1
aldiğn	aldığım	1
kullanar	kullanır	1
icerisine	içerisine	1
düstügü	düştüğü	1
unutmus	unutmuş	1
cekim	çekim	1
bagansizhklar	bagansızhklar	1
koymamstir	koymamstır	1
çahşmalara	çalışmaları	1
olmasma	olmasına	1
çahşmasina	çalışmasına	1
karmagasina	karmagasına	1
anlattig	anlattıg	1
sairâne	şairane	1
kaynaklik	kaynaklık	1
edeceginin	edeceğinin	1
aläkasiz	alakasız	1
cekinmemig	çekinmemig	1
karsina	karşıma	1
män	man	1
hatiralarna	hatıralarna	1
saygosizhk	saygosızhk	1
sekildeki	şekildeki	1
cikarttigim	çıkarttığım	1
kaldum	kaldım	1
hoşlanmadig	hoşlanmadıg	1
rühum	ruhum	1
girisinde	girişinde	1
degisik	değişik	1
yazdaga	yazdığı	1
sultanum	sultanın	1
Rühum	Ruhum	1
Näciyocigim	Naciyocıgım	1
arslancigam	arslancıgam	1
elmasimn	elmasımn	1
canm	canım	1
yeg	yeğ	1
hayatam	hayatım	1
sevdigim	sevdiğim	1
sultam	sultan	1
mektuplann	mektupların	1
birçogunu	birçoğunu	1
okumus	okumuş	1
alntalar	alıntılar	1
yapmaştar	yapmıştır	1
hayatanun	hayatının	1
kitabunun	kitabının	1
kusa	kısa	1
yaynladigim	yaynladıgım	1
yaptiğ	yaptığ	1
nakletmis	nakletmiş	1
Açagida	Açagıda	1
kosaltilmis	koşaltılmıs	1
sekillerini	şekillerini	1
Karanmin	Kararının	1
konusmak	konuşmak	1
cagirdam	çağırdım	1
hazurdir	hazırdır	1
yayladigi	yayladıgı	1
Sariki	Sanki	1
kisi	kişi	1
Raza	Rıza	1
Ruslarn	Rusları	1
olacaklanns	olacaklarını	1
gidecogim	gidecogım	1
zamananun	zamanının	1
Sevket	Şevket	1
Sureyya	Süreyya	1
Mul	Mül	1
Sarki	Şarki	1
icabunda	icabında	1
arkadaglarla	arkadaşlarla	1
