original	corrected	count
etlai	etlaı	1
anttieuviroe	anttieuvıroe	1
toisnt	toısnt	1
leiril'sie	leırıl'sıe	1
harti	hartı	1
tisuvera	tişuvera	1
Iailhahe	Iaılhahe	1
Augrive	Augrıve	1
Adasi'na	Adası'na	1
hastalarini	hastaların	1
çanlarini	canlarını	1
Tibbiye	Tıbbiye	1
kizidir	kızıdır	1
kaldirmişlar	kaldırmışlar	1
Ismail'i	İsmail'i	1
hekimbaşiliğa	hekimbaşılığa	1
sadrazamlikta	sadrazamlıkta	1
nazirliği	nazırlığı	1
bulursan	bulunan	1
Écrivain	Ecrivain	1
Adasi'ndan	Adası'ndan	1
Izmirde	İzmirde	1
savmiş	savmış	1
kullanirmiş	kullanırmış	1
Hanim'In	Hanım'ın	1
ağrittim	ağrıttım	1
teşrifatçibaşisi	teşrifatçıbaşısı	1
hayattadir	hayattadır	1
Kanlica'da	Kanlıca'da	1
zattir	zattır	1
kuzinin	kızının	1
halam	Halim	1
albaydi	albaydı	1
Nazime	Nazıme	1
Çamlica	Çamlıca	1
anlatilmamişti	anlatılmamıştı	1
yayginmiş	yaygınmış	1
Alâm	Alan	1
Hanim'm	Hanım'm	1
Hamm'ın	Hanım'ın	1
yassli	yaşslı	1
dim	dım	1
Koy	Köy	1
goilot	göılot	1
tana	tam	1
doum	don	1
giél	giel	1
chanli	chanlı	1
buyuk	büyük	1
Hanm'in	Hanım'ın	1
Yasli	Yaşlı	1
notasi	notası	1
marşinin	marşının	1
çalişıp	çalışıp	1
yazardim	yazardım	1
baslan	başlan	1
Vehbînin	Vehbinin	1
Aldiğimiz	Aldığımız	1
yazmışti	yazmıştı	1
Hasili	Hasılı	1
Idami	İdari	1
başimda	başında	1
namini	namını	1
familyalari	familyaları	1
çıkarlardi	çıkarlardı	1
ağlatti	ağlattı	1
baçliği	baclığı	1
ehibbasindan	ehibbasından	1
damgali	damgalı	1
yapiştirilmiş	yapıştırılmış	1
paralik	paralık	1
damgasinin	damgasının	1
Kralligı'nın	Krallığı'nın	1
şci	içi	1
başliğı	başlığı	1
yetisiyor	yetişiyor	1
Hanimefendi	Hanımefendi	1
Ilhami	İlhami	1
yaralandiğini	yaralandığını	1
muvasalatinizi	muvasalatınızı	1
varişinizi	varisinizi	1
kiraatini	kıraatini	1
Sirr'ya	Sırr'ya	1
findiği	fındığı	1
aldirdim	aldırdım	1
selaminizla	selamınızla	1
Sidika	Sıdıka	1
dayim	dayım	1
birakup	bırakıp	1
torunlarina	torunlarına	1
Hastalandim	Hastalandım	1
sikildiğıni	sıkıldığını	1
kapitülasyonu	kapitülasyon	1
Mektuplarm	Mektupları	1
başlanmiyor	başlanmıyor	1
birakiliyor	bırakılıyor	1
Hanırn'a	Hanım'a	1
Marşi'n	Marşı'n	1
kirmaz	kırmaz	1
çalardi	çalardı	1
yaşımiza	yaşımıza	1
harçlik	harçlık	1
masrafimizi	masrafımızı	1
artardi	artardı	1
namazina	namazına	1
kaymiş	kaymış	1
namazimiza	namazımıza	1
yardimyla	yardımyla	1
Bankasl'nin	Bankası'nın	1
Bankasi'na	Bankası'na	1
kaldirirdim	kaldırırdım	1
tuhafi	tuhafı	1
Hamamini	Hamamını	1
yaptirdiğini	yaptırdığını	1
Termal'i	Termal'ı	1
Bakanliğl'nin	Bakanlığl'nın	1
yaptirdiğinı	yaptırdığını	1
bağlandiğini	bağlandığını	1
Termal'in	Termal'ın	1
bayirina	bayırına	1
açilmş	açılmış	1
onarilarak	onarılarak	1
yadigâri	yadigârı	1
dayınin	dayının	1
yazisinin	yazısının	1
kanitlami	kanıtları	1
yaşndayken	yaşındayken	1
ablalari	ablaları	1
çekmitim	cekmitim	1
mezarlari	mezarları	1
Rumelihisari'nda	Rumelihisarı'nda	1
hanimindan	hanımından	1
arindirmaya	arındırmaya	1
kisalt	kısalt	1
Saglik	Sağlık	1
Bankasinn	Bankasınn	1
kanliğ1	kanlığ1	1
lisana	lisan	1
çalşmiş	çalşmış	1
kalkiştiklari	kalkıştıkları	1
Kuran'in	Kuran'ın	1
yazimalarini	yazımalarını	1
tanimış	tanımış	1
tanışmiyorlar	tanışmıyorlar	1
çalişıyormuş	çalışıyormuş	1
ariyormuş	arıyormuş	1
yazilarini	yazılarını	1
Hanm	Hanım	1
Leyla'yi	Leyla'yı	1
geçmiler	seçimler	1
dayi	dayı	1
Hatiratinda	Hatıratında	1
FRANÇOIS	FRANÇOİS	1
photographigue	photographıgue	1
tarzindadır	tarzındadır	1
fotoğrafçınin	fotoğrafçının	1
hayatlari	hayatları	1
başlamıs	başlamış	1
dayanişıni	dayanışını	1
boşaltilarak	boşaltılarak	1
yayimlamı	Yayınları	1
yazişmalarini	yazışmalarını	1
Mektubat’inin	Mektubat’ının	1
açmamiş	açmamış	1
Matbaasi'nda	Matbaası'nda	1
istilaci	istilacı	1
Bâbiali	Babıali	1
Sancaği'na	Sancağı'na	1
ayaklandirip	ayaklandırıp	1
çalişmışlar	çalışmışlar	1
yaratiyorlarmış	yaratıyorlarmış	1
yaratiyormuş	yaratıyormuş	1
çağirilmiş	çağırılmış	1
çikmış	çıkmış	1
Mektubat’inda	Mektubat’ında	1
entrikalarini	entrikalarını	1
çıkmi	çıkmı	1
kalmi	kalmı	1
isitilamiyormuş	işitilamıyormuş	1
dayiy	dayıy	1
yakalandiklari	yakalandıkları	1
sandiklarin	sandıkların	1
arabalarinda	arabalarında	1
islanmiş	ıslanmış	1
boyalari	boyaları	1
akmiş	akmış	1
kullanilamaz	kullanılamaz	1
Surri	Sırrı	1
kizlarm	kızları	1
fotoğrafimiz	fotoğrafımız	1
mutasarrifryken	mutasarrıfryken	1
canlanmasini	canlanmasını	1
azasi	azası	1
payma	payına	1
TURG	TURC	1
numero	nümero	1
paras	Paris	1
kapağinda	kapağında	1
buplikla	buplıkla	1
pabali	pabalı	1
Ternrnuz'da	Temmuz'da	1
Ramazani'nda	Ramazan'ında	1
kapsiyordu	kapsıyordu	1
yaliya	yalıya	1
yalinin	yılının	1
uyu	iyi	1
dükkânlarin	dükkanların	1
Kanlica'daki	Kanlıca'dakı	1
yalisi	yalısı	1
çarpmiş	çarpmış	1
yikilmı	yıkılmı	1
kiralamiş	kiralamış	1
kalirdik	kalırdık	1
akintilarini	akıntılarını	1
çıkmamiş	çıkmamış	1
Yunanistan'in	Yunanistan'ın	1
Hanim'la	Hanım'la	1
kiyimiz	kıyımız	1
kuzeybatisinda	kuzeybatısında	1
yolculuklarini	yolculuklarını	1
varmişlar	varmışlar	1
yapilirmış	yapılırmış	1
yamaçlarinda	yamaçlarında	1
eşkiyasinin	eşkıyasının	1
parildadiğini	parıldadığını	1
saldiramamişlar	saldıramamışlar	1
konakladiktan	konakladıktan	1
Bakti	Baktı	1
hatirlamiyorum	hatırlamıyorum	1
anlatilmazdi	anlatılmazdı	1
Güley	Süley	1
aklim	aklım	1
karşilaşmalar	karşılaşmalar	1
unutulmami	unutulmamı	1
vesikalik	vesikalık	1
asmişlar	asmışlar	1
mutasarrifliklari	mutasarrıflıkları	1
faydasini	faydasını	1
taşinmişlar	taşınmışlar	1
kartpostalini	kartpostalını	1
Diyarbakir'a	Diyarbakır'a	1
karşılamiş	karşılamış	1
Diyarbakir'da	Diyarbakır'da	1
Idadisi'ne	İdadisi'ne	1
ağirlamış	ağırlamış	1
dostluklari	dostlukları	1
mektuplaşmişlar	mektuplaşmışlar	1
Aporolicus	Aporolıcus	1
reram	renin	1
animun	amirin	1
suporiore	suporıore	1
regionis	regionıs	1
Niontio	Niontıo	1
Criotianorum	Criotıanorum	1
peetuebalione	peetuebalıone	1
Lalacbiae	Lalacbıae	1
porio	porıo	1
nanciscavio	nanciscavıo	1
bumanitali	bumanıtalı	1
verlem	vermem	1
Gregoru	Gregori	1
quae	que	1
Dalem	Dilen	1
Romae	Rome	1
cevilis	çevilis	1
jacimuo	jacımuo	1
atique	atıque	1
guilum	güılum	1
proinde	proınde	1
propriam	proprıam	1
Oguitum	Oğuıtum	1
buiuo	buıuo	1
Oroinis	Oroınıs	1
peoprium	peoprıum	1
inoe	ınoe	1
maioris	maiorıs	1
moduli	modulı	1
seypeficie	şeypeficie	1
Pagni	Pagnı	1
taonia	taonıa	1
orio	orıo	1
disorimen	dışorımen	1
geotandis	geotandıs	1
appovitum	appovıtum	1
tranomille	tranomılle	1
iussimeo	ıuşsımeo	1
Wautii	Wautıı	1
Irticain	İrticaın	1
boyunbaği	boyunbağı	1
anina	Anna	1
takılirdi	takılırdı	1
dayinin	dayının	1
yandiktan	yandıktan	1
yaptirmamişti	yaptırmamıştı	1
taşimazdi	taşımazdı	1
Meydani'na	Meydanı'na	1
basinda	başında	1
yayimlanmiştir	yayımlanmıştır	1
yanginunda	yangınunda	1
kaçırabildiği	kaçırabıldığı	1
siğinanlari	sığınanları	1
NIHAD	NİHAD	1
YUKSEK	YÜKSEK	1
MUHENDIS	MÜHENDİS	1
MIMAR	MİMAR	1
ANO	NO	1
Caveasireses	Caveasıreses	1
Mals	Mali	1
RsA	Na	1
SAFAT	SIFAT	1
ISTiARE	İstiare	1
RUESI	MESİ	1
Yendu	Yendi	1
Hos7lgim	Hoş7lgım	1
odecegin	ödecegin	1
sikdrm	sıkdrm	1
annen	annem	1
kullanilirdi	kullanılırdı	1
sermimarin	sermimarın	1
mimarbaşınin	mimarbaşının	1
ubutiyette	ubutıyette	1
utangaçti	utangaçtı	1
meşlahli	meslahlı	1
çıkartilacakti	çıkartılacaktı	1
sorıra	sonra	1
baçınin	bacının	1
Cumburiyetin	Cümbüriyetin	1
TÜRis	Tunis	1
Nasilsa	Nasılsa	1
Isviçrelilerle	İsviçrelilerle	1
Isviçre'den	İsviçre'den	1
yapiyordum	yapıyordum	1
arsa	ama	1
Sinifta	Sınıfta	1
yasakti	yasaktı	1
Imtihan	İmtihan	1
arkadaçim	arkadaçım	1
zorlamiışti	zorlamııştı	1
isinamadik	işinamadık	1
karşısi	karşısı	1
yazildik	yazıldık	1
alindik	alındık	1
çarpimi	çarpımı	1
Kiziltoprakli	Kızıltopraklı	1
alinmamış	alınmamış	1
imis	imiş	1
Istanbullulari	İstanbulluları	1
kirilmişız	kırılmışız	1
savaşlarini	savaşlarını	1
Dayimsa	Dayımsa	1
yaşamdi	yaşandı	1
sonrasinin	sonrasının	1
hatiralariyla	hatıralarıyla	1
rastlardiniz	rastlardınız	1
Sirp'in	Sırp'ın	1
Bulgar'in	Bulgar'ın	1
alinir	alınır	1
taşınmıştik	taşınmıştık	1
kucağini	kucağını	1
sobalari	sobaları	1
sallandirilirdi	sallandırılırdı	1
dayıs1	dayısı	1
Paşa'ydi	Paşa'ydı	1
kizlarindandi	kızlarındandı	1
dedeni	dedem	1
sanadi	sandı	1
kal'asinda	kal'asında	1
Satilay	Satılay	1
aklimca	aklımca	1
bağlarim	bağlarım	1
şarkinin	şarkının	1
çalian	çalıan	1
Türkistanli	Türkistanlı	1
yem	yeni	1
balarinin	balarının	1
satilmı	satılmı	1
taşımacilik	taşımacılık	1
yetime	yetine	1
Kadiköy’e	Kadıköy’e	1
Kisikli'ya	Kısıklı'ya	1
uzatmişlardi	uzatmışlardı	1
kaçırinca	kaçırınca	1
Kadiköy'de	Kadıköy'de	1
sağlanirdi	sağlanırdı	1
Yalova'nin	Yalova'nın	1
!muştu	muştu	1
Müzaffer	Muzaffer	1
tanbui	tanbuı	1
lirasidir	lirasıdır	1
Yaznll	Yazımı	1
yardin	yardım	1
etnig	etmiş	1
hiznetlerinden	hizmetlerinden	1
oglum	oğlum	1
nanima	namına	1
Haanm	Hanım	1
Niaan	İnan	1
Kiziltoprakda	Kızıltoprakda	1
verai	veraı	1
karqilnk	karqılnk	1
riea	rıea	1
vefatmdan	vefatından	1
Baci’ya	Bacı’ya	1
ayliklarin	aylıkların	1
kullanilirmiş	kullanılırmış	1
hatirladiğim	hatırladığım	1
saksilarda	saksılarda	1
edevati	edevatı	1
kaldirilirdi	kaldırılırdı	1
yatardi	yatardı	1
arabacinin	arabacının	1
hurdalik	hurdalık	1
yayilması	yayılması	1
uğramışti	uğramıştı	1
istilalariyla	istilalarıyla	1
saltanatin	saltanatın	1
Balkanlar'1	Balkanlar'ı	1
azinliklar	azınlıklar	1
sallantida	sallantıda	1
Maltiz	Maltız	1
okullarinn	okullarının	1
yurtdişina	yurtdışına	1
zirhlisiyla	zırhlısıyla	1
kaçtiktan	kaçtıktan	1
yurtdiına	yurtdıına	1
sitma	sıtma	1
payitahti	payitahtı	1
vasfini	vasfını	1
kişlalari	kışlaları	1
mirasçisi	mirasçısı	1
Polatli'ya	Polatlı'ya	1
yaklaşinca	yaklaşınca	1
taşinmasi	taşınması	1
inkilaplarin	inkılapların	1
kurtarilma	kurtarılma	1
kararlaştiriliyor	kararlaştırılıyor	1
devralinmı	devralınmı	1
uzaklaşmiş	uzaklaşmış	1
kaçirilinca	kaçırılınca	1
yapilirdi	yapılırdı	1
boşalttiktan	boşalttıktan	1
Karayollari	Karayolları	1
yapilmasindan	yapılmasından	1
nönü	İnönü	1
çıkariyorum	çıkarıyorum	1
basilmadi	basılmadı	1
tamamlanmişti	tamamlanmıştı	1
kuruluşlarin	kuruluşların	1
Kirikkale'de	Kırıkkale'de	1
yayıliyor	yayılıyor	1
tamamlanmiti	tamamlanmıtı	1
elemanlarini	elemanlarını	1
taşinmışti	taşınmıştı	1
ağirliğa	ağırlığı	1
Ada'yi	Ada'yı	1
sikintilarini	sıkıntılarını	1
Ankarali	Ankaralı	1
ağaçlik	ağaçlık	1
Curnhuriyet'in	Cumhuriyet'in	1
Fransizcasi	Fransızcası	1
fotoğrafçinin	fotoğrafçının	1
Paspartularinin	Paspartularının	1
fotoğrafçisi	fotoğrafçısı	1
tramvaylarin	tramvayların	1
canlandiriyor	canlandırıyor	1
kartinin	kartının	1
Cecoteci	Çeçoteci	1
kapitülasyonlarinin	kapitülasyonlarının	1
Inkilabi'nin	İnkılabı'nın	1
paralardi	paralardı	1
Empnou*ai1ou	Empnou*aı1ou	1
kullanlan	kullanılan	1
aydi	aydı	1
Aralik'ti	Aralık'tı	1
aliştik	alıştık	1
ağdali	ağdalı	1
saldira	saldırı	1
uğraşlarini	uğraşlarını	1
als	Ali	1
agni	ağrı	1
Babasm	Babam	1
Tanif	Tarif	1
Merurine	Merurıne	1
Meyzi	Neyzi	1
olduğudiyor	olduğudıyor	1
kayinpeder	kayınpeder	1
taniyormuş	tanıyormuş	1
tabiatiyla	tabiatıyla	1
çikamiyor	çıkamıyor	1
takiveriyorlardi	takıveriyorlardı	1
savain	savun	1
insanimiz	insanımız	1
düşmanlarini	düşmanlarını	1
zayifladilar	zayıfladılar	1
kazanip	kazanıp	1
savaçlari	savaçları	1
alanimiz	alanımız	1
Osmanlilardan	Osmanlılardan	1
kalacaklardi	kalacaklardı	1
anlamalari	anlamaları	1
varilincaya	varılıncaya	1
ayirim	ayırım	1
subaylarina	subaylarına	1
yaşanmişti	yaşanmıştı	1
ayaklandirmışlar	ayaklandırmışlar	1
kaçırmiştir	kaçırmıştır	1
Zelanda'daki	Zelanda'dakı	1
ahini	ahını	1
imamını	namını	1
ııınd	und	1
ınesi	mesi	1
Ilave	İlave	1
durumum	durumun	1
Anlaşıliyordu	Anlaşılıyordu	1
dami	dini	1
dadanmışti	dadanmıştı	1
parmakliği	parmaklığı	1
giriyorlardi	giriyorlardı	1
borulari	boruları	1
onaramiyorduk	onaramıyorduk	1
hirsizin	hırsızın	1
zararlari	zararları	1
Baci'yi	Bacı'yı	1
dadimin	dadımın	1
ahirlarin	ahırların	1
çamaşırlik	çamaşırlık	1
offioielle	offioıelle	1
éviter	eviter	1
partieulier	partieulıer	1
spocialement	spocıalement	1
dernièrecient	dernierecient	1
entraineru	entraıneru	1
centralises	centralıses	1
ministère	Ministere	1
serait	şerait	1
gouvernenent	Gouvernement	1
bicn	biçim	1
diracte	dıraçte	1
aotualiement	aotualıement	1
raduit	raduıt	1
orois	oroıs	1
busoirs	büsoırs	1
erois	eroıs	1
oapitaine	oapıtaıne	1
satisreotion	satışreotıon	1
rue	ne	1
fermer	fener	1
disparate	dışparate	1
prinoipale	prinoıpale	1
réfugios	refugıos	1
seoondaires	seoondaıres	1
comparaison	comparaıson	1
munigipaux	munıgıpaux	1
provisoi	provısoı	1
comne	comme	1
caraoito	çaraoıto	1
proxiaito	proxıaıto	1
oompiéter	oompıéter	1
sans	şans	1
oonviotion	oonvıotıon	1
soiution	soiutıon	1
sutisfasse	sütisfasse	1
légitimes	leğitimes	1
Quartiet	Quartıet	1
sympathiques	sympathıques	1
Rari	Rarı	1
Protestation	Protestatıon	1
déoision	deoısıon	1
Monaieur	Monaıeur	1
Commissuire	Commissuıre	1
Gén	Son	1
Munieipal	Munıeipal	1
déciaion	deciaıon	1
abus	Abu	1
édifices	edifices	1
siège	siege	1
aunieipalité	aunıeipalıté	1
propriét	proprıét	1
préoaires	preoaıres	1
proviennent	provıennent	1
Stamboui	Stambouı	1
été	oto	1
autorités	autorites	1
interaliiéee	interalııéee	1
cen	çen	1
sss	şu	1
aunioipaur	aunıoıpaur	1
tralisés	tralısés	1
entrainera	entraınera	1
munieipale	munıeipale	1
suis	sus	1
municipatx	munıcıpatx	1
intéresse	interesse	1
ilitaires	ılitaıres	1
obligé	oblıgé	1
déeliner	deeliner	1
produire	produıre	1
espérerMonsieur	esperermonsıeur	1
autoritos	autorıtos	1
interalliees	interallıees	1
déoiaion	deoıaıon	1
confiance	confıance	1
âlicenapliklari	alicenaplıkları	1
Rasi	Rası	1
Camniasaire	Camnıasaıre	1
déeision	deeision	1
Prançais	Prançaıs	1
formul	formül	1
eonnaissanoe	eonnaıssanoe	1
dès	des	1
disposition	dışposıtıon	1
frangaio	frangaıo	1
figurait	figüraıt	1
arrivée	arrivee	1
pourauivant	pourauıvant	1
predecessair	predecessaır	1
livra	lıvra	1
gen	sen	1
délai	dolu	1
faciliter	facılıter	1
eus	eu	1
connaiesant	connaıesant	1
oonvainau	oonvaınau	1
pourvoir	pourvoır	1
frunçais	frunçaıs	1
installation	installatıon	1
dema	den	1
agrier	ağrıer	1
Monsievrle	Monsıevrle	1
considération	consideration	1
dağlan	dağları	1
olurıa	oluna	1
erlen	erleri	1
Ailkatin	Ailkatın	1
rargi	rargı	1
teovis	teovıs	1
nufusum	nüfusun	1
igindir	içindir	1
olmaga	olmağa	1
bilein	bilen	1
soraun	soran	1
sorsa	sona	1
hig	hiç	1
yanlas	yanlış	1
Bakalis	Bakalıs	1
ieteraf	ıeteraf	1
Miaahinlrin	Miaahınlrın	1
aldiglarina	aldıglarına	1
vaail	vaaıl	1
akildan	akıldan	1
sorardi	sorardı	1
Suratsasiik	Süratsasıık	1
sevdikloriei	sevdiklorıei	1
Bözleri	Bozleri	1
degilia	değilia	1
Dedigin	Dediğin	1
burumu	burun	1
bamu	bari	1
gakal	sakal	1
akintl	akıntl	1
ahu	ahi	1
agis	açış	1
aig	uğ	1
Canin	Çarın	1
kanla	kanlı	1
gördüglin	gördüğüm	1
nsaal	nail	1
bulanadin	bulamadım	1
sös	sos	1
ganni	canım	1
güzelligimt	güzelliğimt	1
inoi	inöi	1
aikzlsa	aıkzlsa	1
isinayin	işinayın	1
Ayinsda	Ayınsda	1
kovaliyasas	kovalıyasas	1
Zekasine	Zekasıne	1
Bulasadie	Bulaşadıe	1
aradia	aradıa	1
aradio	aradıo	1
ihiainin	ıhıaının	1
blisnu	blısnu	1
casibederdir	casıbederdir	1
Kadznlarin	Kadznların	1
takliai	taklıaı	1
yakiqiyor	yakıqıyor	1
eaktdir	eaktdır	1
tanina	Tanin	1
üare	üre	1
goktur	çoktur	1
yüstinden	yüştinden	1
dugtincesis	dugtıncesis	1
aklinoa	aklınoa	1
olabdlirin	olabdlırın	1
aydinligl	aydınlıgl	1
aglatirain	ağlatıraın	1
asdir	asdır	1
aahibi	aahıbı	1
degigsen	değigsen	1
bikar	bıkar	1
kalirain	kalıraın	1
sabrin	sabrın	1
tesadufen	tesadüfen	1
nazarlarin	nazırların	1
aynl	aynı	1
sunus	sunuş	1
aanirlar	aanırlar	1
evladinin	evladının	1
hizaetkari	hizaetkarı	1
büyiyen	buyıyen	1
vasifayi	vasıfayı	1
araainda	araaında	1
enval	emval	1
Mahaut	Mahut	1
Paganin	Paşanın	1
sevinli	sevimli	1
sanir	sınır	1
kigi	kişi	1
gönlüa	gönlü	1
ane1	amel	1
nertebe	mertebe	1
hog	hoş	1
telag	telaş	1
senle	sene	1
simerdir	şimerdir	1
Usidinde	Uşidinde	1
bulumrdis	bulumrdıs	1
aldananlarin	aldananların	1
yariga	yarıga	1
inaanler	ınaanler	1
Bünklin	Bunklın	1
Yazildn	Yazıldn	1
zenginligidir	zenginliğidir	1
eahbimi	eahbımı	1
tehlikasine	tehlikasıne	1
havaaina	havaaına	1
kapileng	kapıleng	1
Firil	Fırıl	1
firil	fırıl	1
aldan	aldım	1
gor	gör	1
tes	teş	1
eger	eğer	1
dugar	duçar	1
Kadanl	Kadarı	1
slcak	sıcak	1
negeli	neşeli	1
yegil	yeşil	1
yanilip	yanılıp	1
Dugunebilsek	Düğünebilsek	1
kudrati	kudratı	1
klskandiraak	klskandıraak	1
yllanin	yllanın	1
Tegri	Teğri	1
finizden	fınızden	1
kesali	kesalı	1
bobdini	bobdını	1
yapraklarinin	yapraklarının	1
sasdetine	şaşdetine	1
guin	gün	1
Haindir	Hanidir	1
yazildn	yazıldn	1
büguk	buçuk	1
köylui	köylü	1
nasiri	naşiri	1
hagali	hagalı	1
benin	benim	1
Bemi	Beni	1
unutna	unutma	1
hognut	hoşnut	1
husulune	husulüne	1
olima	olma	1
eanin	emin	1
guzel	güzel	1
eleain	eleaın	1
atogi	atogı	1
besigatzn	beşigatzn	1
teroumanidir	teroumanıdır	1
sösti	sostı	1
mupesip	müpesip	1
qaliqmalidar	qaliqmalıdar	1
söslerin	soslerin	1
soguktan	soğuktan	1
gikayet	şikayet	1
bulean	bilen	1
söslerinin	soslerinin	1
söslerinisde	soslerinisde	1
Hisuiyutrn	Hisuıyutrn	1
keyifais	keyifaıs	1
tegrifinizt	teğrifinizt	1
tadar	tadır	1
glinku	günkü	1
igliyor	işliyor	1
tat1l	tatil	1
agk	aşk	1
bema	beni	1
gurpiliyorda	gürpiliyorda	1
yanildiklerinl	yanıldıklerinl	1
edesesain	edesesaın	1
Güsellik	Gusellik	1
sebateasdir	sebateasdır	1
Okseriya	Ökseriya	1
suhibini	şuhıbını	1
torkietses	torkıetses	1
marinesiadsin	marinesiadsın	1
revaniu	revanıu	1
garkidir	garkıdır	1
oanan	orman	1
canisa	Camisi	1
kogan	koşan	1
yavag	yavaş	1
gekle	şekle	1
yaklagma	yaklaşma	1
guleris	güleris	1
Söslerini	Soslerini	1
Canial	Canıal	1
ainnet	aınnet	1
ettiginia	ettiğinia	1
klegemadigin	klegemadıgın	1
eirrini	eırrını	1
alciui	alçıuı	1
aniair	aniaır	1
cananieis	cananıeis	1
isterin	isterim	1
yurü	yürü	1
Sigarass	Sigarası	1
guda	gıda	1
Oldun	Oldum	1
Tutunleri	Tütünleri	1
Küsnndik	Kuşnndık	1
olmäimaisden	olmaımaısden	1
Îsteginle	İsteğinle	1
ayrileedim	ayrıleedim	1
vordikge	vordıkge	1
Tragli	Traglı	1
sakladigl	sakladıgl	1
anlagilmayan	anlagılmayan	1
secburiyet	seçburıyet	1
Dogru	Doğru	1
amama	aman	1
ais	ııı	1
gug	güç	1
hagin	haşin	1
esegi	eşeği	1
Haair	Haaır	1
ierafin	ierafın	1
Nebatatin	Nebatatın	1
inoisilince	inöisilince	1
inledigini	inlediğini	1
koparir	koparır	1
hirpalar	hırpalar	1
revnaki	revnakı	1
görduglin	gördüğüm	1
adanlara	adamları	1
Gui	Gü	1
küguk	küçük	1
kurku	kürkü	1
kovaliyases	kovalıyases	1
insans	insan	1
Geg	Geç	1
talap	talip	1
toldin	toldın	1
ayniar	aynıar	1
dugünnek	düşünmek	1
hekin	hekim	1
Yugun	Yığın	1
saglarinize	sağlarınıze	1
yaranli	yaranlı	1
isteaiyorum	işteaıyorum	1
olealidir	olealıdır	1
taniyasezsin	tanıyasezsin	1
lsek	isek	1
basta	başta	1
Gegmig	Geçmiş	1
hoga	hoca	1
elzendir	elzemdir	1
surna	şuna	1
aua	au	1
hasi	hası	1
anlaris	anlamış	1
deime	derme	1
göturdu	götürdü	1
haaie	haaıe	1
gasip	gasıp	1
ssadni	ssadnı	1
oluki	olukı	1
iddiasindeenn	iddiasındeenn	1
ttigiad	ttiğiad	1
enlamazliga	enlamazlıga	1
sevilirain	seviliraın	1
Gunkis	Günkü	1
tahts	tahtı	1
duger	diğer	1
uyuyanin	uyuyanın	1
tanidua	tanıdua	1
yanalipta	yanalıpta	1
olenin	ölenin	1
farigisayrr	fariğisayrr	1
Tegrifinisle	Teğrifinisle	1
isteuek	işteuek	1
degeraizdir	değeraızdır	1
Igiteek	Iğıteek	1
ieteweyen	ıeteweyen	1
fransizoadan	fransızoadan	1
gigek	çiçek	1
Sagais	Sağaıs	1
