original	corrected	count
Mayis'in	Mayıs'ın	2
tedârikine	tedarikine	2
kaldiğl	kaldığl	2
Ittihadçılar'1	İttihadçılar'1	2
sağlayanlarin	sağlayanların	2
kapatilan	kapatılan	2
silâhlarina	silahlarına	2
macerali	maceralı	2
Malessa'nin	Malessa'nın	2
aldirmak	aldırmak	2
yapiştirmiştir	yapıştırmıştır	2
hoşlanmadiğini	hoşlanmadığını	2
aylikti	aylıktı	2
Kasim'indan	Kasım'ından	2
hayir!	hayır!	2
hatirlatmaktadir	hatırlatmaktadır	2
yalidan	yalıdan	2
Nâtik	Natık	2
sorgulandiktan	sorgulandıktan	2
yazdiklarimi	yazdıklarımı	2
Yildiz'a	Yıldız'a	2
Yavrularimizi	Yavrularımızı	2
kaçmadin	kaçmadın	2
yazmami	yazmamı	2
günahim	günahım	2
çikartmişti	çıkartmıştı	2
teşkilâtlara	teşkilatlara	2
gözardi	gözardı	2
Kurultay’in	Kurultay’ın	2
Ittihadi'nin	İttihadı'nın	2
localarindan	localarından	2
katildiğl	katıldığl	2
duyduklarini	duyduklarını	2
baskilardan	baskılardan	2
temaslarindan	temaslarından	2
bozulmasindan	bozulmasından	2
çalişsaydim	çalışsaydım	2
aldirmazdim	aldırmazdım	2
kildim	kıldım	2
kiliyorum	kılıyorum	2
çaliti	çalıtı	2
kurşunlari	kurşunları	2
Kâmil'den	Kamil'den	2
acidim	acıdım	2
Ittihâdi'nin	İttihadı'nın	2
Başkanliğr'na	Başkanlığr'na	2
başlandiğini	başlandığını	2
rüfekasi	rüfekası	2
açtirmak	açtırmak	2
Başkirdistan	Başkırdistan	2
bulmadiklarini	bulmadıklarını	2
sikilan	sıkılan	2
kahramanlarindan	kahramanlarından	2
Ittihadçi'nin	İttihadçı'nın	2
Melkumyan'in	Melkumyan'ın	2
bağimsizliğl	bağımsızlığl	2
gayrimüsaittir	gayrımüsaittir	2
vatanina	vatanına	2
Ingilizce'yi	İngilizce'yi	2
anlatacaktir	anlatacaktır	2
çikarildiğini	çıkarıldığını	2
rüfekasini	rüfekasını	2
helvaci	helvacı	2
ruyalarinin	ruyalarının	2
yazdiklarina	yazdıklarına	2
selâmetine	selametine	2
yazişmalarinin	yazışmalarının	2
bikkinlik	bıkkınlık	2
Nisan'inin	Nisan'ının	2
katilanlara	katılanlara	2
kitaplarindan	kitaplarından	2
çıktiğ	çıktığ	2
karşimdaki	karşımdaki	2
sarfinazar	sarfınazar	2
bağirlarina	bağırlarına	2
şarkîyyeyi	şarkiyyeyi	2
yapacakmişim	yapacakmışım	2
yakiniyordu	yakınıyordu	2
Paça'nin	Paça'nın	2
tedâbiri	tedabiri	2
toplandiktan	toplandıktan	2
yaptiririz	yaptırırız	2
çalişacağimi	çalışacağımı	2
Müslümanlari'ndan	Müslümanları'ndan	2
nüfuzlari	nüfuzları	2
ihtiyâten	ihtiyaten	2
teşkilâtlar	teşkilatlar	2
olamayacağina	olamayacağına	2
inkilâbl	inkılabl	2
Râik	Raik	2
hazirladiğim	hazırladığım	2
bastirmasinin	bastırmasının	2
macerasindan	macerasından	2
Adasi'ndan	Adası'ndan	2
imparatorluklarin	imparatorlukların	2
kavgalarinin	kavgalarının	2
Hanliğl	Hanlığl	2
hanliklar	hanlıklar	2
Hanliğl'na	Hanlığl'na	2
uğrami	uğramı	2
operasyonlarin	operasyonların	2
dağilmişlardi	dağılmışlardı	2
maksatli	maksatlı	2
Emîrliği	Emirliği	2
yaşandiğ	yaşandığ	2
Asya'yi	Asya'yı	2
oralarin	oraların	2
hacilar	hacılar	2
aşağilamak	aşağılamak	2
başlamasinin	başlamasının	2
Şûralari	Şûraları	2
cumhurbaşkanliğina	cumhurbaşkanlığına	2
Lâkaylar'ina	Lakaylar'ına	2
Kâbil'deki	Kabil'deki	2
Mektuplarindan	Mektuplarından	2
farklarin	farkların	2
yavrularim	yavrularım	2
Aldanmayalim	Aldanmayalım	2
Müslümanlar’in	Müslümanlar’ın	2
şaşkinliktan	şaşkınlıktan	2
Başkirt	Başkırt	2
karişmasi	karışması	2
kiyametler	kıyametler	2
Kirgizistan'i	Kırgızistan'ı	2
âlînizin	alinizin	2
buluşmasinin	buluşmasının	2
lâzimsa	lazımsa	2
imkâninin	imkanının	2
Velidînin	Velidinin	2
Buharali	Buharalı	2
çalişmalarla	çalışmalarla	2
yapti!	yaptı!	2
artmaktadir	artmaktadır	2
vesâire	vesaire	2
yağmaciliktan	yağmacılıktan	2
niyâbeten	niyabeten	2
birakilmasindan	bırakılmasından	2
Kurumu'ndadir	Kurumu'ndadır	2
Kirgizistan'in	Kırgızistan'ın	2
Anlaşmasi'na	Anlaşması'na	2
vefatinin	vefatının	2
altinlar	altınlar	2
Karabağli	Karabağlı	2
bahtiyarim	bahtiyarım	2
kalmayalim	kalmayalım	2
yatağima	yatağıma	2
yardimlarina	yardımlarına	2
Hüdâ'nin	Hüda'nın	2
çikarta	çıkarta	2
Kâfirnihan	Kafirnihan	2
topladilar	topladılar	2
Garim'a	Garım'a	2
nâmindaki	namındaki	2
naaşi	naaşı	2
dağdağali	dağdağalı	2
pinardan	pınardan	2
yakinlarindan	yakınlarından	2
Afganistan’in	Afganistan’ın	2
yayinlarken	yayınlarken	2
arkadaşimizdi	arkadaşımızdı	2
boylarina	boylarına	2
Ulunay'in	Ulunay'ın	2
başliğl	başlığl	2
iltifati	iltifatı	2
vatanima	vatanıma	2
Umumîlik'in	Umumilik'in	2
civarini	civarını	2
kita'ât	kıta'ât	2
alinmakta	alınmakta	2
Kirçova	Kırçova	2
mütemâdi	mütemadi	2
izhâr	izhar	2
maksatlarinin	maksatlarının	2
kazâsinin	kazasının	2
Tâhir	Tahir	2
mûcebince	mucebince	2
iTakibiye	itakıbıye	2
ibtidâsinda	ibtidasında	2
vesâir	vesair	2
intizâren	intizaren	2
vuranin	vuranın	2
ibrâz	ibraz	2
kaçirdiğindan	kaçırdığından	2
îzâmi	izamı	2
hatirma	hatırma	2
Tikve	Tıkve	2
idâresinin	idaresinin	2
nezâretinde	nezaretinde	2
tedârik	tedarik	2
ağalari	ağaları	2
Demirkapi	Demirkapı	2
rüesâsindan	rüesasından	2
turafindan	turafından	2
kirkbeşinci	kırkbeşinci	2
sâniyesi	saniyesi	2
vicâhen	vicahen	2
zangir	zangır	2
bulmadim	bulmadım	2
yaziyorsunuz	yazıyorsunuz	2
takayi	takayı	2
Fransizlar'a	Fransızlar'a	2
anlamadiğim	anlamadığım	2
hâzirasi	hazırası	2
zâbitlerinin	zabitlerinin	2
Islâmiye'nin	İslamiye'nin	2
Basmacilari	Basmacıları	2
zarurîdir	zaruridir	2
âlînize	alinize	2
yazilmi	yazılmı	2
yazilmı	yazılmı	2
rihtimindan	rıhtımından	2
ânini	anını	2
Islâmiyye	İslamiyye	2
Ittihadçu'nun	İttihadçu'nun	2
komitalarinin	komitalarının	2
Sandiğl'na	Sandığl'na	2
Feryadim	Feryadım	2
yapmadiğim	yapmadığım	2
Ocak'indaki	Ocak'ındakı	2
hatiralarin	hatıraların	2
Duvari'na	Duvarı'na	2
Hatiratim	Hatıratım	2
kiyamcilara	kıyamcılara	2
baskinc	baskınc	2
ağirlikl	ağırlıkl	2
Hanliğl'nin	Hanlığl'nın	2
Cedidîler'in	Cedidiler'in	2
Isfendiyer	İsfendiyer	2
Cedidîler	Cedidiler	2
Basmaciliğin	Basmacılığın	2
Idil'in	İdil'in	2
Idil	İdil	2
ortalari	ortaları	2
Bleda'nin	Bleda'nın	2
olacaklan	olacakları	1
PAŞANI	PAŞAM	1
Pasa'mn	Paşa'nın	1
tasarmi	tasarmı	1
Basim	Basım	1
Baski	Baskı	1
Spiridonovic	Spiridonovıc	1
yapmuştir	yapmıştır	1
Paşa'nun	Paşa'nın	1
Islâm	İslam	1
Emîr	Emr	1
Han'in	Han'ın	1
Eroğan'dadir	Eroğan'dadır	1
çapanli	çapanlı	1
imzasi	imzası	1
sirtin	sırtın	1
lâtin	latin	1
yeralmaktadir	yeralmaktadır	1
ksmı	kimi	1
olmaksizn	olmaksızın	1
satş	satı	1
alntilar	alıntılar	1
fotoğraflarn	fotoğrafları	1
yaynlarda	yayınlarda	1
kullanulmasi	kullanılması	1
hüknün	hükmün	1
dişindadır	dışındadır	1
academnic	açademnic	1
ISTIKLAL	İSTİKLAL	1
BEYOGLU	BEYOĞLU	1
ICINDEKILER	İÇİNDEKİLER	1
Sobanin	Sobanın	1
kizillaşan	kızıllaşan	1
kiliciyla	kılıcıyla	1
hirs	hırs	1
maceradir	maceradır	1
Asya'nin	Asya'nın	1
yaşadiklarini	yaşadıklarını	1
Maceranin	Maceranın	1
noktalamasina	noktalamasına	1
yansitarak	yansıtarak	1
kaynağl	kaynağı	1
yazdiğl	yazdığı	1
hissiyatini	hissiyatını	1
mektuplaridir	mektuplarıdır	1
yayinlanmamiş	yayınlanmamış	1
rûhum	ruhun	1
çikacağ	çıkacağ	1
yayinlanmamış	yayınlanmamış	1
anlattim	anlattım	1
yaçamis	yaçamıs	1
ayrintilaryla	ayrıntılaryla	1
anlatilmişti	anlatılmıştı	1
Yayınlayacağim	Yayınlayacağım	1
yayinlandi	yayınlandı	1
Paşa'yl	Paşa'yı	1
hazirlanmış	hazırlanmış	1
Ittihad	İttihad	1
evrakin	evrakın	1
Olamamiş	Olamamış	1
Kâzim	Kâzım	1
Ankara'nin	Ankara'nın	1
Istiklâl	İstiklal	1
Erkâni	Erkanı	1
yazişmalarindan	yazışmalarından	1
Basmaci	Basmacı	1
yayinlanmiş	yayınlanmış	1
çalişmalardan	çalışmalardan	1
yararlandim	yararlandım	1
Dağlari'nda	Dağları'nda	1
ınaglup	mağlup	1
aynldılar	ayrıldılar	1
yürünıek	yürümek	1
arkadaşlanndan	arkadaşlarından	1
bazılan	bazıları	1
mağlı1biyet	mağlubiyet	1
rağınen	rağmen	1
hatâ	hatı	1
Savaşi'nda	Savaşı'nda	1
hatalarindan	hatalarından	1
yaptirimlardan	yaptırımlardan	1
yanlişlarin	yanlışların	1
yolaçtiği	yolaçtığı	1
Savaşi'ndan	Savaşı'ndan	1
uğramamişti	uğramamıştı	1
Almanya'nin	Almanya'nın	1
tartişilir	tartışılır	1
kiskanir	kıskanır	1
konumlari	konumları	1
Nâzri	Nazım	1
kiskanmasi	kıskanması	1
basamaklarinin	basamaklarının	1
aralannda	aralarında	1
kullandigi	kullandığı	1
bildigim	bildiğim	1
yalnz	yalnız	1
ahlâkanizin	ahlakanızın	1
vardiğinuz	vardığınuz	1
hirsiniza	hırsınıza	1
Şubat'inda	Şubat'ında	1
Nâziri	Nazırı	1
yaptiğ1	yaptığı	1
hatiralarinda	hatıralarında	1
aldirdiğ	aldırdığ	1
çaliştiğini	çalıştığını	1
âmiri	Amin	1
tanimiştim	tanımıştım	1
zekâsini	zekasını	1
Hanedani'ni	Hanedanı'nı	1
bulunmamiştir	bulunmamıştır	1
tanişikliklarina	tanışıklıklarına	1
umursamadiğindan	umursamadığından	1
karşilikta	karşılıkta	1
hükümdann	hükümdarın	1
adaylan	adayları	1
olıır	olur	1
engellem	engelleri	1
kullanınıştır	kullanmıştır	1
ordulan	orduları	1
gittigi	gittiği	1
asln	Asım	1
bos	boş	1
dunya	dünya	1
şuuraltindaki	şuuraltındakı	1
Isminin	İsminin	1
ilâna	ilan	1
silâhli	silahlı	1
meydanlarindaki	meydanlarındaki	1
çikmasiydi	çıkmasıydı	1
baskilarina	baskılarına	1
basmasina	basmasına	1
imzalattiğl	imzalattığl	1
sağlamasina	sağlamasına	1
yildizi	yıldızı	1
damadi	damadı	1
âtil	atıl	1
asirlarda	asırlarda	1
ayiklami	ayıklamı	1
yaşanmasina	yaşanmasına	1
başarmasi	başarması	1
çalişmanin	çalışmanın	1
yaşamanm	yaşamanın	1
ağirdir	ağırdır	1
aramiza	aramıza	1
imzalanmasi	imzalanması	1
galeyanli	galeyanlı	1
uğrayabileceğim	uğrayabıleceğim	1
çartlari	çartları	1
icabinca	icabınca	1
karişacak	karışacak	1
uzaklaştiğl	uzaklaştığl	1
taşkinliklara	taşkınlıklara	1
Ittihadçi	İttihadçı	1
hâtira	hatıra	1
Isminden	İsminden	1
Sarikamiş	Sarıkamış	1
yarattiğl	yarattığı	1
Sankamış	Sarıkamış	1
hazırlıklannı	hazırlıklarını	1
kısımlannı	kısımlarını	1
duzgun	düzgün	1
kullammak	kullanmak	1
mühin	mühim	1
deriz	deniz	1
alamamustir	alamamustır	1
başkumandanin	başkumandanın	1
yasta	yaşta	1
dâhî	dahı	1
yaratilmiş	yaratılmış	1
nâdirler	nadirler	1
baştadir	baştadır	1
yaratmiştir	yaratmıştır	1
nazarinda	nazarında	1
hirslisidir	hırslısıdır	1
ayirici	ayırıcı	1
mâledip	maledip	1
Ismet	İsmet	1
Inönü'nün	İnönü'nün	1
Inönü	İnönü	1
atilrken	atılrken	1
kurtarayim!	kurtarayım!	1
batacakti	batacaktı	1
aradiğl	aradığı	1
almiştur	almıştır	1
binbaşısi	binbaşısı	1
Manastir'da	Manastır'da	1
kazanmişti	kazanmıştı	1
erkânharbiye	erkanharbıye	1
komitacilar	komitacılar	1
erkâniharp	erkanıharp	1
kahramanliğindan	kahramanlığından	1
münakaşalari	münakaşaları	1
başarilmasini	başarılmasını	1
aliştiğ	alıştığ	1
başanlar	başarılar	1
anyordu	arıyordu	1
hamni	hanım	1
varliginin	varlığının	1
onceleri	önceleri	1
ynzdiklarina	ynzdiklarına	1
yaklaşamamiş	yaklaşamamış	1
yakinliga	yakınlığa	1
yalnizliğa	yalnızlığa	1
ayriliğm	ayrılığm	1
uzadiğinda	uzadığında	1
bulunmamasidir	bulunmamasıdır	1
anlatildiğl	anlatıldığl	1
andirirlar	andırırlar	1
alikanlikla	alikanlıkla	1
kullanilmi	kullanılmı	1
intibai	intibaı	1
çalişmiş	çalışmış	1
tanimiş	tanımış	1
karşisindakini	karşısındakini	1
kapaliliktan	kapalılıktan	1
kalmamaktadir!	kalmamaktadır!	1
durmamacasina	durmamacasına	1
yazdiklari	yazdıkları	1
sirayi	sırayı	1
yazmaktadir	yazmaktadır	1
kapaliliğinin	kapalılığının	1
çikartircasina	çıkartırcasına	1
şairâne	şairane	1
satirlarinda	satırlarında	1
ağdali	ağdalı	1
meramini	meramını	1
Satırlan	Satırları	1
malı1mat	malumat	1
farkmda	farkında	1
anua	ama	1
satirlarimin	satırlarımın	1
tamammi	tamamını	1
yanisira	yanısıra	1
ulma	ilmi	1
bulunnaktadır	bulunmaktadır	1
tamamlamaktadir	tamamlamaktadır	1
diginda	dışında	1
Kital	Kıtal	1
Yasayuki	Yasayukı	1
yazişmalarini	yazışmalarını	1
yayinlamak	yayınlamak	1
aşardi	aşardı	1
muhtaçtir	muhtaçtır	1
yansimamiş	yansımamış	1
taraflarini	taraflarını	1
çikartilabilmesi	çıkartılabılmesi	1
erkânina	erkanına	1
yayinlanmayi	yayınlanmayı	1
çikabilecektir	çıkabilecektir	1
yaknda	yakında	1
yayinlamiş	yayınlamış	1
olduklannı	olduklarını	1
torunlan	torunları	1
kapılannı	kapılarını	1
arkadasi	arkadaşı	1
kozi	közi	1
Eroğan'adir	Eroğan'adır	1
akluna	aklına	1
kullandigum	kullandıgum	1
çikartabilmem	çıkartabilmem	1
aramalarimdan	aramalarımdan	1
Sindi	Şimdi	1
olalim	olalım	1
icelenmiş	içelenmiş	1
CUZ	CÜZ	1
MACARISTAN	MACARİSTAN	1
Bükreg	Bükreş	1
HIVE	HİVE	1
HANLIGI	HANLIĞI	1
Taskent	Taşkent	1
Aksu	Aksi	1
DEVLETI	DEVLETİ	1
lamir	lanır	1
AFGANISTAN	AFGANİSTAN	1
YETI	YETİ	1
NARIN	NARİN	1
sas	şu	1
Kapire	Kapıre	1
Hinaz	Hınaz	1
KURAM	KURAN	1
Kirman	Kırım	1
Cadir	Çadır	1
Debusi	Debusı	1
istihan	iştihan	1
Cizen	Çizen	1
kurgan	kırgın	1
Zämin	Zamin	1
Cagirak	Çağırak	1
Kurgan	Kırgın	1
Yam	Yan	1
Kizilsu	Kızılsu	1
Orgüt	Örgüt	1
HISAR	HİSAR	1
sah	şah	1
Asya'sindan	Asya'sından	1
OTirmix	Otırmıx	1
Kabadiyan	Kabadıyan	1
alandir	alandır	1
Kulm	Kum	1
Matbaasi'nda	Matbaası'nda	1
TlikanO	Tlıkano	1
adamlanmn	adamlarının	1
ayağindan	ayağından	1
Bogaz'a	Boğaz'a	1
bagladi	başladı	1
başkanliğmna	başkanlığmna	1
iiklarini	ııklarını	1
subayi	subayı	1
bagladilar	başladılar	1
yanagildi	yanağıldı	1
aydinlattiği	aydınlattığı	1
olam	olan	1
uzandi	uzandı	1
yanaşti	yanaştı	1
Rihtimda	Rıhtımda	1
yalilardan	yalılardan	1
kadinli	kadınlı	1
taçiyan	tacıyan	1
dakikaliğina	dakikalığına	1
açilmadan	açılmadan	1
Anadoluhisari'na	Anadoluhisarı'na	1
uzanildi	uzanıldı	1
Yatin	Yatın	1
yatin	yatın	1
kaptanina	kaptanın	1
balikçilarin	balıkçıların	1
takilmişti	takılmıştı	1
Ağlarini	Ağlarını	1
attiktan	attıktan	1
sandallari	sandalları	1
balikçilar	balıkçılar	1
gidiyorlardi!	gidiyorlardı!	1
uğraşirken	uğraşırken	1
parçalanmasina	parçalanmasına	1
dolanmamiş	dolanmamış	1
çaliştirmaya	çalıştırmaya	1
kapildilar	kapıldılar	1
çaliştirilabildi	çalıştırılabıldı	1
kirdilar	kırdılar	1
zirhlisi	zırhlısı	1
Istinye	İstinye	1
rihtiminda	rıhtımında	1
sükı1t	sukut	1
arasmda	arasında	1
Sükrü	Şükrü	1
yolculuguna	yolculuğuna	1
Kocamin	Kocamın	1
ayrilmalan	ayrılmalan	1
rihtimdaki	rıhtımdaki	1
